date,target_return_21d,ret_petr4,cdi_daily,pred_huber_21d,pred_xgb_21d,pred_ml,position,pos_change,strategy_gross,strategy_net,equity
2023-03-30,0.0660632493365465,0.0029198563679950548,0.000507880373261882,-0.25897436070159546,-0.14898174,0.02166485892883815,1,0.0,0.0029198563679950548,0.0029198563679950548,1.044406070159141
2023-03-31,0.059214208602138996,-0.021926979937430747,0.000507880373261882,-0.049342887963285315,0.049299505,-0.01435789678492682,0,1.0,-0.021926979937430747,-0.021926979937430747,1.0215053992122307
2023-04-03,0.10002656962966139,0.04339045985253131,0.000507880373261882,-0.021522630877574302,0.061979238,0.013127604302526338,1,1.0,0.000507880373261882,7.880373261881946e-06,1.0215134490560656
2023-04-04,0.09823560402465059,-0.009021286353880576,0.000507880373261882,-0.006693888950930673,0.074736506,0.006981015106449219,1,0.0,-0.009021286353880576,-0.009521286353880576,1.0117873269932625
2023-04-05,0.13153700360627418,0.0032905312503223602,0.000507880373261882,-0.039020554612307495,0.048752747,-0.005363402674723149,0,1.0,0.0032905312503223602,0.0032905312503223602,1.015116644811414
2023-04-06,0.1315003113892912,-0.014475806238636936,0.000507880373261882,-0.018456976599264343,0.074479,0.0013989834487840615,1,1.0,0.000507880373261882,7.880373261881946e-06,1.0151246443094795
2023-04-10,0.1453124327351505,0.02102456301681936,0.000507880373261882,-0.003218171125352356,0.056296844,0.011674193562209376,1,0.0,0.02102456301681936,0.02052456301681936,1.0359596340415358
2023-04-11,0.16214963727757414,0.045853970077669115,0.000507880373261882,0.0402470277837384,0.06646253,0.050702040860054275,1,0.0,0.045853970077669115,0.045853970077669115,1.0834624961025494
2023-04-12,0.1464648987434134,0.00737573883487069,0.000507880373261882,-0.033736007409954555,0.037852608,0.012913996296498129,1,0.0,0.00737573883487069,0.00737573883487069,1.091453832511179
2023-04-13,0.11219972911514886,0.006940138858309273,0.000507880373261882,-0.05921544625938688,0.029081699,-0.006115573185576458,0,1.0,0.006940138858309273,0.006940138858309273,1.0990286736662402
2023-04-14,0.13173945224113282,0.010317468710259828,0.000507880373261882,-0.06149631887437648,0.026504299,0.0022812802049946446,1,1.0,0.000507880373261882,7.880373261881946e-06,1.0990373344224142
2023-04-17,0.09259124894132342,0.01547172140441557,0.000507880373261882,-0.06958314400508916,0.026875755,-0.0038669783233328692,0,1.0,0.01547172140441557,0.014971721404415569,1.1154918152064381
2023-04-18,0.08221298069875993,0.02513454058582042,0.000507880373261882,-0.0656708905243765,0.029478136,0.005334500122204152,1,1.0,0.000507880373261882,7.880373261881946e-06,1.1155006056983126
2023-04-19,0.054041958765778775,-0.03265308260126695,0.000507880373261882,-0.10681242639033081,0.015699685,-0.022088980268498093,0,1.0,-0.03265308260126695,-0.03315308260126695,1.0785183219758332
2023-04-20,0.08325698325704689,0.006767942944437131,0.000507880373261882,-0.057143666654071695,0.027845467,0.004060316960942472,1,1.0,0.000507880373261882,7.880373261881946e-06,1.0785268211027803
2023-04-24,0.10211894613858652,0.018925522990752376,0.000507880373261882,-0.07521065674459945,0.026590133,0.0030601872962412414,1,0.0,0.018925522990752376,0.018425522990752376,1.0983992418411528
2023-04-25,0.09800281371416086,-0.004051168830274536,0.000507880373261882,-0.08827367978485937,0.024159582,-0.009767800966185888,0,1.0,-0.004051168830274536,-0.004051168830274536,1.0939494410694086
2023-04-26,0.09416588758746558,-0.012630648413828808,0.000507880373261882,-0.08750213216467786,0.022664946,-0.014210750640964422,0,0.0,0.000507880373261882,7.880373261881946e-06,1.0939580617993339
2023-04-27,0.12273209071326674,-0.024601048141261378,0.000507880373261882,-0.047557230768625586,0.026180355,0.011189599984651116,1,1.0,0.000507880373261882,0.000507880373261882,1.0945136616280933
2023-04-28,0.14631097816459926,0.0226268530419143,0.000507880373261882,-0.03359695741213081,0.031606015,0.02002728953948086,1,0.0,0.0226268530419143,0.0221268530419143,1.1187318045713057
2023-05-02,0.10827581386439511,-0.041347714569597085,0.000507880373261882,-0.09339710092223888,0.025709031,-0.03409053844602691,0,1.0,-0.041347714569597085,-0.041347714569597085,1.072474801235961
2023-05-03,0.1441921116628717,-0.0035235126852818425,0.000507880373261882,-0.04954968736364465,0.036911976,-0.006381683043064489,0,0.0,0.000507880373261882,7.880373261881946e-06,1.0724832527377088
2023-05-04,0.1845822838723301,0.015758946933539037,0.000507880373261882,-0.04763638089929484,0.03282915,0.006511446328294145,1,1.0,0.000507880373261882,0.000507880373261882,1.0730279459324263
2023-05-05,0.17568336440807686,0.041691704133547926,0.000507880373261882,-0.0011027946654648645,0.05160976,0.04151171897145592,1,0.0,0.041691704133547926,0.041191704133547925,1.1172277956083034
2023-05-08,0.1406062726605104,0.021027801473062713,0.000507880373261882,-0.04491709492049609,0.03188527,0.01643373591004213,1,0.0,0.021027801473062713,0.021027801473062713,1.1407206398945424
2023-05-09,0.14045527716751738,0.0032579976665755347,0.000507880373261882,-0.04302861891781484,0.03213184,0.015923262177152456,1,0.0,0.0032579976665755347,0.0032579976665755347,1.1444371050775335
2023-05-10,0.16950897963694556,-0.002445602078287513,0.000507880373261882,-0.05976590318471334,0.029732285,0.0025650552883601948,1,0.0,-0.002445602078287513,-0.002445602078287513,1.1416382673148866
2023-05-11,0.22827645624332904,0.03603461522527913,0.000507880373261882,-0.055048792739125746,0.03409807,0.005346198797375006,1,0.0,0.03603461522527913,0.03603461522527913,1.182776763004033
2023-05-12,0.20613026037303706,0.031738794596472025,0.000507880373261882,-0.060939745390019645,0.029441742,0.0020668817432987784,1,0.0,0.031738794596472025,0.031738794596472025,1.220316671738498
2023-05-15,0.1667397478452468,-0.022732379266615328,0.000507880373261882,-0.04736726336931407,0.030751342,0.011400764658419747,1,0.0,-0.022732379266615328,-0.022732379266615328,1.1925759703311647
2023-05-16,0.24410638799895112,0.02463060488043718,0.000507880373261882,-0.07395816609760184,0.02334948,-0.007031909904730843,0,1.0,0.02463060488043718,0.02463060488043718,1.2219498378462956
2023-05-17,0.18521584428938587,-0.024630604880437293,0.000507880373261882,-0.030990356256051923,0.038887255,0.02232891648073219,1,1.0,0.000507880373261882,7.880373261881946e-06,1.2219594672671252
2023-05-18,0.22543978707902546,0.005825993482208227,0.000507880373261882,-0.03855827516209279,0.032468095,0.005548893986209757,1,0.0,0.005825993482208227,0.0053259934822082276,1.2284676154253127
2023-05-19,0.24998619818375167,-0.0015506758569295437,0.000507880373261882,-0.03263377646692958,0.035449505,0.008472565028449355,1,0.0,-0.0015506758569295437,-0.0015506758569295437,1.2265626603530528
2023-05-22,0.2580853094217048,-0.0058409963761145095,0.000507880373261882,-0.05836175935538315,0.02407769,-0.00030555128776617053,0,1.0,-0.0058409963761145095,-0.0058409963761145095,1.2193983122988534
2023-05-23,0.31738506282660484,0.024298058017451253,0.000507880373261882,-0.05932696581880195,0.029431196,0.0018908718350074787,1,1.0,0.000507880373261882,7.880373261881946e-06,1.2194079216127094
2023-05-24,0.26987857471060184,0.015120096727143085,0.000507880373261882,-0.07115370950088398,0.034107808,-0.0033927271657730315,0,1.0,0.015120096727143085,0.014620096727143084,1.2372357833765317
2023-05-25,0.1985703585588836,-0.007531471470155691,0.000507880373261882,-0.03206184855185121,0.03291797,0.008315692556351834,1,1.0,0.000507880373261882,7.880373261881946e-06,1.2372455332563177
2023-05-26,0.2345934666233085,0.013147338066623068,0.000507880373261882,-0.04544624230332242,0.032787893,0.014370147277063906,1,0.0,0.013147338066623068,0.012647338066623067,1.2528933957868296
2023-05-29,0.20905047872710414,-0.004116355224526791,0.000507880373261882,-0.07387351815669627,0.01851111,-0.0033826689914797188,0,1.0,-0.004116355224526791,-0.004116355224526791,1.2477360415113072
2023-05-30,0.2254993314395921,-0.011304410911893223,0.000507880373261882,-0.0802574921751271,0.024936093,-0.019834500762562567,0,0.0,0.000507880373261882,7.880373261881946e-06,1.2477458741370466
2023-05-31,0.24511645673496818,-0.010280320931679413,0.000507880373261882,-0.07658241011599401,0.0238815,-0.005559801146634747,0,0.0,0.000507880373261882,0.000507880373261882,1.2483795797773394
2023-06-01,0.19571872612077246,0.03165227336940883,0.000507880373261882,-0.03638891508732195,0.04586647,0.02952703507081956,1,1.0,0.000507880373261882,0.000507880373261882,1.2490136072642892
2023-06-02,0.1804221652450373,0.00812827645423038,0.000507880373261882,-0.036163653867909124,0.07147705,0.02632867859362367,1,0.0,0.00812827645423038,0.007628276454230379,1.2585414283555967
2023-06-05,0.1736236984833739,0.010612319509467486,0.000507880373261882,-0.06087777290078836,0.031503912,0.0048249801078396794,1,0.0,0.010612319509467486,0.010612319509467486,1.2718974721092078
2023-06-06,0.15975943052032782,0.020892635991390306,0.000507880373261882,-0.03267837852198294,0.043549936,0.018490008390329594,1,0.0,0.020892635991390306,0.020892635991390306,1.298470763012355
2023-06-07,0.11853666540499108,0.02881652674513244,0.000507880373261882,-0.05604403705751601,0.033163723,0.012701343755990538,1,0.0,0.02881652674513244,0.02881652674513244,1.335888180482473
2023-06-09,0.08169321571162502,0.047681208202089403,0.000507880373261882,-0.058875958661808975,0.029617181,0.01055972226446068,1,0.0,0.047681208202089403,0.047681208202089403,1.399584942950768
2023-06-12,0.03421079769030877,0.017354597872056055,0.000507880373261882,-0.07434436945359998,0.030849181,-0.0041470366358703475,0,1.0,0.017354597872056055,0.017354597872056055,1.423874176823463
2023-06-13,0.002712962276739894,-0.0019563387147432244,0.000507880373261882,-0.07607919846700126,0.034059662,0.005172381740454085,1,1.0,0.000507880373261882,7.880373261881946e-06,1.4238853974834544
2023-06-14,0.005366848912504496,0.042070343437210285,0.000507880373261882,-0.05187212516813802,0.04520892,0.02057355856208145,1,0.0,0.042070343437210285,0.041570343437210285,1.4830768024720704
2023-06-15,-0.020122514926516843,-0.0238709171798453,0.000507880373261882,-0.07082420063368935,0.02934568,0.011112165897901708,1,0.0,-0.0238709171798453,-0.0238709171798453,1.4476743989489098
2023-06-16,-0.016004467608853434,0.008471553631101482,0.000507880373261882,-0.08815921088452475,0.027112594,0.0016747114377808573,1,0.0,0.008471553631101482,0.008471553631101482,1.4599384502599781
2023-06-19,-0.02629056289460019,0.025973387581989735,0.000507880373261882,-0.07100351309946487,0.033200923,0.012890204893494888,1,0.0,0.025973387581989735,0.025973387581989735,1.49785799747443
2023-06-20,-0.05619280721559894,0.0049186372870428045,0.000507880373261882,-0.0928643639339066,0.02537434,-0.0018769628755581896,0,1.0,0.0049186372870428045,0.0049186372870428045,1.505225417671503
2023-06-21,-0.05205699859591095,0.041018611091408204,0.000507880373261882,-0.08884662219060305,0.030832622,0.014258584553452247,1,1.0,0.000507880373261882,7.880373261881946e-06,1.5052372794096376
2023-06-22,-0.0884708719018743,-0.01263936058060345,0.000507880373261882,-0.11400909085789582,0.019599428,-0.019457940800138428,0,1.0,-0.01263936058060345,-0.01313936058060345,1.4854594240361076
2023-06-23,-0.05953322730667798,-0.04188252125455587,0.000507880373261882,-0.0772448412905746,0.029316572,0.0029902794563278433,1,1.0,0.000507880373261882,7.880373261881946e-06,1.4854711300108345
2023-06-26,0.0018696506294229032,0.02229723303473287,0.000507880373261882,-0.09523856088169116,0.020712545,-0.001949263190662306,0,1.0,0.02229723303473287,0.02179723303473287,1.5178502903980486
2023-06-27,0.002401639952278156,-0.007814064121975184,0.000507880373261882,-0.09036424697750137,0.023493147,-0.009500112012992511,0,0.0,0.000507880373261882,7.880373261881946e-06,1.5178622516248927
2023-06-28,0.010296158920266363,0.009432411911261483,0.000507880373261882,-0.09580680923508447,0.033060756,0.0022303024502787613,1,1.0,0.000507880373261882,0.000507880373261882,1.5186331440718082
2023-06-29,-0.052521623854488,0.004522089154282746,0.000507880373261882,-0.0605556595492123,0.031273663,0.020699547606066744,1,0.0,0.004522089154282746,0.004022089154282746,1.5247412219699137
2023-06-30,-0.04498473765544997,-0.049545648946367704,0.000507880373261882,-0.06848165968223965,0.023310808,0.0002516707331363722,1,0.0,-0.049545648946367704,-0.049545648946367704,1.4491969286521367
2023-07-03,0.049373646256554826,0.018454577742960908,0.000507880373261882,-0.03585634189123424,0.035303425,0.012430442316952558,1,0.0,0.018454577742960908,0.018454577742960908,1.4759412460368078
2023-07-04,0.013325570606570247,0.00232211084606041,0.000507880373261882,-0.06807664689088688,0.021150915,-0.003913832167565983,0,1.0,0.00232211084606041,0.00232211084606041,1.479368545212378
2023-07-05,0.00866492644406347,-0.0013262601413535666,0.000507880373261882,-0.047162894425605395,0.033591103,0.011780354120349876,1,1.0,0.000507880373261882,7.880373261881946e-06,1.4793802031887062
2023-07-06,0.022826163753067563,-0.01539421474158308,0.000507880373261882,-0.07914027099736765,0.021755774,-0.01821972434685738,0,1.0,-0.01539421474158308,-0.01589421474158308,1.4558666165547782
2023-07-07,0.007436747302888236,-0.005071633669451528,0.000507880373261882,-0.0156113796429188,0.039041653,0.021018630741469264,1,1.0,0.000507880373261882,7.880373261881946e-06,1.4558780893271364
2023-07-10,0.018968114189223284,0.001691794236686308,0.000507880373261882,-0.04167422407435181,0.020560984,-0.01098480204836495,0,1.0,0.001691794236686308,0.001191794236686308,1.4576131964433143
2023-07-11,0.018256477291686668,-0.013629866564570969,0.000507880373261882,-0.028412730767573714,0.03854768,6.280328289213653e-05,1,1.0,0.000507880373261882,7.880373261881946e-06,1.4576246829793738
2023-07-12,0.04048979715098211,0.0006851896530362833,0.000507880373261882,-0.012449839117474316,0.039213806,0.005740821734617091,1,0.0,0.0006851896530362833,0.00018518965303628324,1.4578946199886718
2023-07-13,0.045568266777037625,0.015650425017922732,0.000507880373261882,0.012405585786346627,0.0464875,0.017515189485168288,1,0.0,0.015650425017922732,0.015650425017922732,1.4807112904228374
2023-07-14,0.027099021002874757,-0.019768622951808437,0.000507880373261882,-0.036947079191871846,0.029440269,-0.017764550109335045,0,1.0,-0.019768622951808437,-0.019768622951808437,1.4514396672219827
2023-07-17,0.05055437862227019,-0.002070399205215703,0.000507880373261882,-0.003820841906383165,0.041324977,0.0010991909320740845,1,1.0,0.000507880373261882,7.880373261881946e-06,1.4514511051083276
2023-07-18,0.060263133255353374,-0.005533862664572846,0.000507880373261882,-0.0078207936892512,0.060198985,0.0009708123055233589,1,0.0,-0.005533862664572846,-0.006033862664572846,1.4426932484757615
2023-07-19,0.08940220856899495,0.009322239202721853,0.000507880373261882,-0.008983805790162575,0.04174419,-0.00232120737197739,0,1.0,0.009322239202721853,0.009322239202721853,1.4561423800342044
2023-07-20,0.07591128952969295,0.001029371488094036,0.000507880373261882,0.014630861885417613,0.06825402,0.0054671963447134805,1,1.0,0.000507880373261882,7.880373261881946e-06,1.4561538549796815
2023-07-21,0.07753846957839716,0.01870565121339018,0.000507880373261882,0.031233399077410486,0.083052255,0.02349702465289506,1,0.0,0.01870565121339018,0.01820565121339018,1.482664084176475
2023-07-24,0.05034160402509258,0.020672767570130184,0.000507880373261882,8.016431594344217e-05,0.04368633,0.014497739284102262,1,0.0,0.020672767570130184,0.020672767570130184,1.5133148541732353
2023-07-25,0.04462611362280233,0.022840069333264802,0.000507880373261882,-0.007715907910060393,0.044170424,0.0076089449676731945,1,0.0,0.022840069333264802,0.022840069333264802,1.5478790703656116
2023-07-26,0.07428699508197445,0.0,0.000507880373261882,-0.011650696284690943,0.04093054,0.003996553930291367,1,0.0,0.0,0.0,1.5478790703656116
2023-07-27,0.07261826350722633,-0.053331665154028526,0.000507880373261882,-0.04007823460537596,0.049263816,-0.01814897810715923,0,1.0,-0.053331665154028526,-0.053331665154028526,1.4653281020859439
2023-07-28,0.12527660129659646,0.012512739770686059,0.000507880373261882,-0.00288405224010967,0.045442652,0.004313311083544471,1,1.0,0.000507880373261882,7.880373261881946e-06,1.4653396494183395
2023-07-31,0.1238166090054642,0.044362103195082436,0.000507880373261882,-0.0030951428186709144,0.0338419,0.016809494587498232,1,0.0,0.044362103195082436,0.043862103195082436,1.5296125283369728
2023-08-01,0.07840599163827999,-0.016531366296627985,0.000507880373261882,-0.030959025183923784,0.02612609,-0.0072324558971045725,0,1.0,-0.016531366296627985,-0.016531366296627985,1.504325943339123
